ID,Benchmark,Candidate work,Year,ArXiv / DOI,Parsed arXiv,Parsed DOI,Found via,Match reason,Initial status,Link / notes,Paper available on arXiv,Audited arXiv ID,ArXiv URL,ArXiv evidence,ArXiv confidence,Benchmark numbers reported,Benchmark usage,Evaluation protocol,Demos per task,Reported benchmark numbers,Reported numbers evidence,Reported numbers confidence,Audit notes,Audit batch
LPLUS-010,LIBERO Plus,VLA Models Are More Generalizable Than You Think: Revisiting Physical and Spatial Modeling,2025,arXiv `2512.02902`; DOI `10.48550/arxiv.2512.02902`,2512.02902,10.48550/arxiv.2512.02902,Semantic Scholar citation endpoint; OpenAlex exact LIBERO-Plus term search,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: The two OpenVLA variants include OpenVLA-OFT (zero-shot) and OpenVLA-OFT-m, which is finetuned on LIBERO-Plus [8] using large-scale multi-view data.",indexed-citation,"links: https://www.semanticscholar.org/paper/038084d3f7d41e63ceeeafa05a7efa6aec5cb842; https://arxiv.org/abs/2512.02902; https://doi.org/10.48550/arxiv.2512.02902; https://openalex.org/W4417010768; http://arxiv.org/abs/2512.02902; https://arxiv.org/pdf/2512.02902 || source_ids: S2=038084d3f7d41e63ceeeafa05a7efa6aec5cb842; Corpus=283457754; arXiv=2512.02902; DOI=10.48550/arxiv.2512.02902; OpenAlex=W4417010768 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=038084d3f7d41e63ceeeafa05a7efa6aec5cb842, ArXiv=2512.02902, DOI=10.48550/arXiv.2512.02902. | OpenAlex exact-term query returned id=https://openalex.org/W4417010768, DOI=10.48550/arxiv.2512.02902, landing=http://arxiv.org/abs/2512.02902.",yes,2512.02902,https://arxiv.org/abs/2512.02902,The arXiv abstract page https://arxiv.org/abs/2512.02902 lists arXiv:2512.02902 with the same title; submitted 2 Dec 2025 and revised 31 Mar 2026.,high,no,uses-data-no-results,n/a,n/a,None for LIBERO-Plus as the named benchmark; the paper reports LIBERO-V and ordinary LIBERO novel-view numbers.,"arXiv PDF/HTML https://arxiv.org/html/2512.02902 Section 4.1 says Libero-V integrates visual perturbations from Libero-Plus; Table 3 is titled LIBERO-V (Visual), not LIBERO-Plus. Tables 1-2 are ordinary LIBERO novel-camera results.",medium,"Derivative-benchmark caveat: numeric results are present for LIBERO-V, a benchmark constructed using LIBERO-Plus perturbations, but the paper does not label those results as LIBERO-Plus benchmark results.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_02:A+B
LPLUS-011,LIBERO Plus,When Robots Obey the Patch: Universal Transferable Patch Attacks on Vision-Language-Action Models,2025,arXiv `2511.21192`; DOI `10.48550/arxiv.2511.21192`,2511.21192,10.48550/arxiv.2511.21192,Semantic Scholar citation endpoint; OpenAlex exact LIBERO-Plus term search,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: Though vulnerabilities in VLAs have received growing attention [15, 40, 49, 57, 63], universal and transferable attacks remain largely under-explored.",indexed-citation,"links: https://www.semanticscholar.org/paper/04eecb40d5fbfe6362fbf16e3f092e6be51cd0f7; https://arxiv.org/abs/2511.21192; https://doi.org/10.48550/arxiv.2511.21192; https://openalex.org/W4416786378; http://arxiv.org/abs/2511.21192; https://arxiv.org/pdf/2511.21192 || source_ids: S2=04eecb40d5fbfe6362fbf16e3f092e6be51cd0f7; Corpus=283261911; arXiv=2511.21192; DOI=10.48550/arxiv.2511.21192; OpenAlex=W4416786378 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=04eecb40d5fbfe6362fbf16e3f092e6be51cd0f7, ArXiv=2511.21192, DOI=10.48550/arXiv.2511.21192. | OpenAlex exact-term query returned id=https://openalex.org/W4416786378, DOI=10.48550/arxiv.2511.21192, landing=http://arxiv.org/abs/2511.21192.",yes,2511.21192,https://arxiv.org/abs/2511.21192,The arXiv abstract page https://arxiv.org/abs/2511.21192 lists arXiv:2511.21192 with the same title; submitted 26 Nov 2025 and revised 10 Mar 2026.,high,no,citation-only,n/a,n/a,None,"The experiments section says the attacks are evaluated on BridgeData V2 and LIBERO, while LIBERO-Plus appears as prior work/background rather than as an evaluated benchmark. https://arxiv.org/html/2511.21192",high,"Tables report ordinary LIBERO and BridgeData V2 attack success/success-rate metrics, not LIBERO-Plus.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_02:A+B
LPLUS-012,LIBERO Plus,A Brain-inspired Embodied Intelligence for Fluid and Fast Reflexive Robotics Control,2026,arXiv `2601.14628`; DOI `10.48550/arxiv.2601.14628`,2601.14628,10.48550/arxiv.2601.14628,Semantic Scholar citation endpoint,Semantic Scholar citation graph returned this work as citing arXiv:2510.13626.,indexed-citation,"links: https://www.semanticscholar.org/paper/53986a33a1effd6e9f5e19c6c980639f5b415e4a; https://arxiv.org/abs/2601.14628; https://doi.org/10.48550/arxiv.2601.14628 || source_ids: S2=53986a33a1effd6e9f5e19c6c980639f5b415e4a; Corpus=284917023; arXiv=2601.14628; DOI=10.48550/arxiv.2601.14628 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=53986a33a1effd6e9f5e19c6c980639f5b415e4a, ArXiv=2601.14628, DOI=10.48550/arXiv.2601.14628.",yes,2601.14628,https://arxiv.org/abs/2601.14628,The arXiv abstract page for 2601.14628 lists the exact candidate title and citation_arxiv_id 2601.14628. https://arxiv.org/abs/2601.14628,high,no,uses-data-no-results,n/a,n/a,None for LIBERO-Plus.,arXiv HTML/PDF https://arxiv.org/html/2601.14628 reports an ablation on LIBERO in Figure 5d and the Data Availability statement says simulation datasets derive from LIBERO and LIBERO-Plus; no LIBERO-Plus numeric table or figure was found.,medium,The paper uses LIBERO-Plus-derived simulation data but does not separately report LIBERO-Plus benchmark results.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_02:A+B
LPLUS-013,LIBERO Plus,"A1: A Fully Transparent Open-Source, Adaptive and Efficient Truncated Vision-Language-Action Model",2026,arXiv `2604.05672`,2604.05672,,Semantic Scholar citation endpoint; OpenAlex exact LIBERO-Plus term search,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: When directly evaluating our A 1 -FM (no exit ‡ , δ =10), which was trained on the standard LIBERO dataset, on the more challenging LIBERO-Plus benchmark (9).",indexed-citation,"links: https://www.semanticscholar.org/paper/d4f78e10ae9608ffe124a81cabd0b7089d5fc27e; https://arxiv.org/abs/2604.05672; https://openalex.org/W7153671245; https://arxiv.org/pdf/2604.05672 || source_ids: S2=d4f78e10ae9608ffe124a81cabd0b7089d5fc27e; Corpus=287209190; arXiv=2604.05672; OpenAlex=W7153671245 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=d4f78e10ae9608ffe124a81cabd0b7089d5fc27e, ArXiv=2604.05672, DOI=. | OpenAlex exact-term query returned id=https://openalex.org/W7153671245, DOI=, landing=https://arxiv.org/abs/2604.05672.",yes,2604.05672,https://arxiv.org/abs/2604.05672,The arXiv abstract page https://arxiv.org/abs/2604.05672 lists arXiv:2604.05672 with the same title; submitted 7 Apr 2026 and revised 15 Apr 2026.,high,yes,reports-results,Zero-shot LIBERO-Plus evaluation; A1-FM trained on standard LIBERO and evaluated on LIBERO-Plus.,not reported,"Table 7 reports A1-FM on LIBERO-Plus: Spatial 86.6, Object 80.0, Goal 66.8, Long 58.0, Avg 75.3, TFLOPs 297.1, inference time 36.1 s. Baseline averages include OpenVLA 15.6, OpenVLA-OFT 69.6, pi0 53.6, and pi0-FAST 61.6.",arXiv HTML/PDF https://arxiv.org/html/2604.05672 Section 5.5.3 states A1-FM is directly evaluated on LIBERO-Plus; Table 7 is titled Zero-shot results on LIBERO-Plus benchmark.,high,Direct LIBERO-Plus numeric results are in the appendix/generalization experiment section.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_02:A+B
LPLUS-014,LIBERO Plus,ABot-M0: VLA Foundation Model for Robotic Manipulation with Action Manifold Learning,2026,arXiv `2602.11236`; DOI `10.48550/arxiv.2602.11236`,2602.11236,10.48550/arxiv.2602.11236,Semantic Scholar citation endpoint,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: To comprehensively evaluate ABot-M0, we conducted extensive experiments on multiple simulation benchmarks, including LIBERO [28], LIBERO-Plus [15], RoboCasa GR1 Tabletop Tasks [31] and Robotwin2.",indexed-citation,"links: https://www.semanticscholar.org/paper/ce65343fa59211c18b3f49f3d7422eaa818941a8; https://arxiv.org/abs/2602.11236; https://doi.org/10.48550/arxiv.2602.11236 || source_ids: S2=ce65343fa59211c18b3f49f3d7422eaa818941a8; Corpus=285541175; arXiv=2602.11236; DOI=10.48550/arxiv.2602.11236 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=ce65343fa59211c18b3f49f3d7422eaa818941a8, ArXiv=2602.11236, DOI=10.48550/arXiv.2602.11236.",yes,2602.11236,https://arxiv.org/abs/2602.11236,The arXiv abstract page https://arxiv.org/abs/2602.11236 lists arXiv:2602.11236 with the same title; submitted 11 Feb 2026 and revised 14 Apr 2026.,high,yes,reports-results,Zero-shot LIBERO-Plus evaluation; methods are trained only on standard LIBERO without LIBERO-Plus fine-tuning.,not reported,"Table 4 reports ABot-M0 on LIBERO-Plus: Camera 60.4, Robot 67.9, Language 86.4, Light 96.2, Background 91.6, Noise 86.4, Layout 82.6, Total 80.5. Baseline totals include OpenVLA 15.6, OpenVLA-OFT 69.6, OpenVLA-OFT_w 55.8, OpenVLA-OFT_m 67.9, NORA 39.0, WorldVLA 25.0, UniVLA 42.9, pi0 53.6, pi0-Fast 61.6, and RIPT-VLA 68.4. Tables 7, 8, and 10 report additional LIBERO-Plus ablations.","arXiv HTML/PDF https://arxiv.org/html/2602.11236 Section 6.2.2 and Table 4 report zero-shot performance on LIBERO-Plus; Tables 7, 8, and 10 report LIBERO-Plus ablation success rates.",high,Direct LIBERO-Plus result row; title and arXiv ID match.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_02:A+B
LPLUS-015,LIBERO Plus,ACoT-VLA: Action Chain-of-Thought for Vision-Language-Action Models,2026,arXiv `2601.11404`; DOI `10.48550/arxiv.2601.11404`,2601.11404,10.48550/arxiv.2601.11404,Semantic Scholar citation endpoint; OpenAlex exact LIBERO-Plus term search,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: For simulation experiments, we strictly follow the official training splits provided by the corresponding benchmark (LIBERO [32], LIBERO-Plus [15], and VLABench [57]), and train our models exclusively on their standard demonstration datasets without introducing any additional data.",indexed-citation,"links: https://www.semanticscholar.org/paper/d44c24711af0100e854a82b6312bfe9c32274a4d; https://arxiv.org/abs/2601.11404; https://doi.org/10.48550/arxiv.2601.11404; https://openalex.org/W7124818188; http://arxiv.org/abs/2601.11404; https://arxiv.org/pdf/2601.11404 || source_ids: S2=d44c24711af0100e854a82b6312bfe9c32274a4d; Corpus=284860956; arXiv=2601.11404; DOI=10.48550/arxiv.2601.11404; OpenAlex=W7124818188 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=d44c24711af0100e854a82b6312bfe9c32274a4d, ArXiv=2601.11404, DOI=10.48550/arXiv.2601.11404. | OpenAlex exact-term query returned id=https://openalex.org/W7124818188, DOI=, landing=http://arxiv.org/abs/2601.11404.",yes,2601.11404,https://arxiv.org/abs/2601.11404,The arXiv abstract page https://arxiv.org/abs/2601.11404 lists arXiv:2601.11404 with the same title; submitted 16 Jan 2026 and revised 30 Mar 2026.,high,yes,reports-results,Zero-Shot Transfer from LIBERO to LIBERO-Plus and Supervised Fine-Tuning on the LIBERO-Plus training set; each episode executed once without repeated rollouts.,"not reported; Appendix Table 7 reports LIBERO-Plus has 14,347 episodes, and Table 8 says LIBERO-Plus training uses batch size 128 for 100K steps.","Table 2 reports Zero-Shot Transfer Ours: Camera 72.6, Robot 82.6, Language 87.5, Light 97.7, Background 96.5, Noise 87.8, Layout 88.1, Avg 86.6. It also reports Ours-frozen Avg 83.6. Under Supervised Fine-Tuning, Ours reports Camera 96.6, Robot 70.4, Language 79.7, Light 95.1, Background 97.1, Noise 95.9, Layout 85.0, Avg 88.0. Tables 9, 10, and 12 report additional LIBERO-Plus ablations.",arXiv HTML/PDF https://arxiv.org/html/2601.11404 Table 2 is titled Comparison on the LIBERO-Plus benchmark; Section 4.2 describes LIBERO-Plus evaluation and Appendix Tables 9-12 report ablations/efficiency.,high,Direct LIBERO-Plus numeric results are present under both zero-shot transfer and supervised fine-tuning protocols.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_02:A+B
LPLUS-016,LIBERO Plus,"AgenticLab: A Real-World Robot Agent Platform that Can See, Think, and Act",2026,arXiv `2602.01662`; DOI `10.48550/arxiv.2602.01662`,2602.01662,10.48550/arxiv.2602.01662,Semantic Scholar citation endpoint,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: More critically, fine-tuning often creates a trade-off: as the model specializes in specific motor skills, it frequently suffers from catastrophic forgetting, diminishing the open-world generalization capabilities inherent in the pretrained backbone [9, 34].",indexed-citation,"links: https://www.semanticscholar.org/paper/fcb40464d260abb3e9c483b092503f2450bef9f9; https://arxiv.org/abs/2602.01662; https://doi.org/10.48550/arxiv.2602.01662 || source_ids: S2=fcb40464d260abb3e9c483b092503f2450bef9f9; Corpus=285270000; arXiv=2602.01662; DOI=10.48550/arxiv.2602.01662 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=fcb40464d260abb3e9c483b092503f2450bef9f9, ArXiv=2602.01662, DOI=10.48550/arXiv.2602.01662.",yes,2602.01662,https://arxiv.org/abs/2602.01662,The arXiv abstract page https://arxiv.org/abs/2602.01662 lists arXiv:2602.01662 with the same title; submitted 2 Feb 2026 and revised 9 Mar 2026.,high,no,citation-only,n/a,n/a,None,"The paper reports AgenticLab real-world robot-agent task results; LIBERO-Plus appears in the references/prior-work context, not as an evaluated benchmark with numeric results. https://arxiv.org/html/2602.01662",high,No LIBERO-Plus result table or protocol was found in the checked arXiv HTML.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_02:A+B
LPLUS-017,LIBERO Plus,"Altered Thoughts, Altered Actions: Probing Chain-of-Thought Vulnerabilities in VLA Robotic Manipulation",2026,arXiv `2603.12717`,2603.12717,,Semantic Scholar citation endpoint; OpenAlex exact LIBERO-Plus term search,Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: …suggests that DeepThinkVLA relies on visual grounding rather than textual spatial terms for directional decisions — consistent with the emergent self-correction observed in reasoning LLMs [26] and with the finding that VLA models broadly discard language variations in favour of visual input [27].,indexed-citation,"links: https://www.semanticscholar.org/paper/371882a46b519fced050129ce8b3e5b3c73145cd; https://arxiv.org/abs/2603.12717; https://openalex.org/W7138824282; http://arxiv.org/abs/2603.12717; https://arxiv.org/pdf/2603.12717 || source_ids: S2=371882a46b519fced050129ce8b3e5b3c73145cd; Corpus=286517435; arXiv=2603.12717; OpenAlex=W7138824282 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=371882a46b519fced050129ce8b3e5b3c73145cd, ArXiv=2603.12717, DOI=. | OpenAlex exact-term query returned id=https://openalex.org/W7138824282, DOI=, landing=http://arxiv.org/abs/2603.12717.",yes,2603.12717,https://arxiv.org/abs/2603.12717,The arXiv abstract page for 2603.12717 lists the exact candidate title and citation_arxiv_id 2603.12717. https://arxiv.org/abs/2603.12717,high,no,citation-only,n/a,n/a,None for LIBERO-Plus.,"arXiv HTML/PDF https://arxiv.org/html/2603.12717 discusses LIBERO-Plus as prior robustness work, but Section III-E and Tables II-IV evaluate ordinary LIBERO suites only.",high,"The paper reports LIBERO Object/Spatial/Goal/Long numbers for CoT corruption tests, but no LIBERO-Plus benchmark results.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_02:A+B
LPLUS-018,LIBERO Plus,AnyCamVLA: Zero-Shot Camera Adaptation for Viewpoint Robust Vision-Language-Action Models,2026,arXiv `2603.05868`,2603.05868,,Semantic Scholar citation endpoint,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: However, recent work shows that fine-tuned VLAs often overfit to the specific configurations provided in the training trajectory, instead of deducing the spatial context [8], [9], [10], [11], [12].",indexed-citation,"links: https://www.semanticscholar.org/paper/bb14c9ab780bf77bd587c706d3629a9ff65ccc5f; https://arxiv.org/abs/2603.05868 || source_ids: S2=bb14c9ab780bf77bd587c706d3629a9ff65ccc5f; Corpus=286365904; arXiv=2603.05868 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=bb14c9ab780bf77bd587c706d3629a9ff65ccc5f, ArXiv=2603.05868, DOI=.",yes,2603.05868,https://arxiv.org/abs/2603.05868,The arXiv abstract page for 2603.05868 lists the exact candidate title and citation_arxiv_id 2603.05868. https://arxiv.org/abs/2603.05868,high,no,uses-data-no-results,n/a,n/a,None for LIBERO-Plus.,"arXiv HTML/PDF https://arxiv.org/html/2603.05868 says a custom multi-view image dataset uses objects and textures sourced from LIBERO-Plus, but Tables I-II report unseen-camera-viewpoint success rates on ordinary LIBERO suites, not LIBERO-Plus.",high,Double audit agreed no LIBERO-Plus numbers; final usage is uses-data-no-results because the paper uses LIBERO-Plus assets/textures for a custom dataset while reporting ordinary LIBERO viewpoint-robustness results.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_02:A+B
LPLUS-019,LIBERO Plus,Being-H0.7: A Latent World-Action Model from Egocentric Videos,2026,arXiv `2605.00078`,2605.00078,,Semantic Scholar citation endpoint; OpenAlex exact LIBERO-Plus term search,Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: • LIBERO-plus [121]: LIBERO-plus is explicitly designed to systematically assess policy robustness and zero-shot generalization under a diverse set of controlled environmental perturbations.,indexed-citation,"links: https://www.semanticscholar.org/paper/da48590e0c67de7450fda928052386e6baf9a4d1; https://arxiv.org/abs/2605.00078; https://openalex.org/W7160360051; https://arxiv.org/pdf/2605.00078 || source_ids: S2=da48590e0c67de7450fda928052386e6baf9a4d1; Corpus=287929812; arXiv=2605.00078; OpenAlex=W7160360051 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=da48590e0c67de7450fda928052386e6baf9a4d1, ArXiv=2605.00078, DOI=. | OpenAlex exact-term query returned id=https://openalex.org/W7160360051, DOI=, landing=https://arxiv.org/abs/2605.00078.",yes,2605.00078,https://arxiv.org/abs/2605.00078,The arXiv abstract page for 2605.00078 lists the exact candidate title and citation_arxiv_id 2605.00078. https://arxiv.org/abs/2605.00078,high,yes,reports-results,LIBERO-plus zero-shot evaluation from standard LIBERO training and LIBERO-plus fine-tuning; Table 1 marks LIBERO-plus* as fine-tuning with the LIBERO-plus dataset.,not reported,"Table 1 reports Being-H0.7: LIBERO-plus 82.1 and LIBERO-plus* 84.8. Baselines include pi0 53.6, pi0-FAST 61.6, pi0.5 77.4, starVLA 77.0, MINT-4B 80.1/84.1, and ABot-M0 80.5.",arXiv HTML/PDF https://arxiv.org/html/2605.00078 Table 1 compares LIBERO-plus and LIBERO-plus* columns; Section 4.2.2 states Being-H0.7 gets 82.1% zero-shot and 84.8% after LIBERO-plus fine-tuning.,high,Direct LIBERO-plus numeric results are present; the table uses aggregate success rates rather than per-perturbation breakdowns.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_02:A+B
LPLUS-020,LIBERO Plus,Beyond World-Frame Action Heads: Motion-Centric Action Frames for Vision-Language-Action Models,2026,arXiv `2605.11809`,2605.11809,,Semantic Scholar citation endpoint; OpenAlex exact LIBERO-Plus term search,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: We first report results on LIBERO [27] and LIBERO-plus [15], then analyze how the learned motion-centric frame reshapes the action space through concentration and geometric compatibility diagnostics, and finally present real-world results and hierarchical ablations.",indexed-citation,"links: https://www.semanticscholar.org/paper/116f04909e2a9e17568f196ef9b348f963854d0c; https://arxiv.org/abs/2605.11809; https://openalex.org/W7161205028; https://arxiv.org/pdf/2605.11809 || source_ids: S2=116f04909e2a9e17568f196ef9b348f963854d0c; Corpus=288257920; arXiv=2605.11809; OpenAlex=W7161205028 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=116f04909e2a9e17568f196ef9b348f963854d0c, ArXiv=2605.11809, DOI=. | OpenAlex exact-term query returned id=https://openalex.org/W7161205028, DOI=, landing=https://arxiv.org/abs/2605.11809.",yes,2605.11809,https://arxiv.org/abs/2605.11809,Official arXiv abs page https://arxiv.org/abs/2605.11809 lists arXiv:2605.11809 with the exact title and links to the PDF/HTML.,high,yes,reports-results,"LIBERO-plus success rates across seven perturbation categories: Camera, Robot, Language, Light, Background, Noise, and Layout.",not reported,"Table 2 reports Ours/MCF-Proto on LIBERO-plus: Camera 69.7 +/- 0.2, Robot 66.0 +/- 0.2, Language 80.1 +/- 0.3, Light 98.3 +/- 0.1, Background 93.3 +/- 0.2, Noise 84.0 +/- 0.3, Layout 82.1 +/- 0.2.","arXiv PDF/HTML https://arxiv.org/pdf/2605.11809, Table 2 'Experimental Results on the LIBERO-plus Benchmark' reports the LIBERO-plus success-rate table; Appendix B states LIBERO-plus is evaluated with 1 rollout per task.",high,No aggregate LIBERO-plus average is reported in Table 2; the reported numbers are per perturbation category.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_03:A+B
